

🇨🇳4K超清,#genre#
文体娱乐,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2319general
农牧频道,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2320general
内蒙古蒙古语文化,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2321general
呼和浩特,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2331general
包头,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2358general
乌海,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2355general
赤峰,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2351general
呼伦贝尔,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2356general
兴安盟,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2357general
通辽,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2353general
锡林郭勒,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2346general
乌兰察布,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2354general
鄂尔多斯,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2349general
巴彦淖尔,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2348general
阿拉善,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2347general



🇨🇳成都频道,#genre#
成都经济,https://www.pantxt.top/f/D1oi3/k-web/ku9/js/cdu.js?id=cdjj
成都生活,https://www.pantxt.top/f/D1oi3/k-web/ku9/js/cdu.js?id=cdsh
成都影视,https://www.pantxt.top/f/D1oi3/k-web/ku9/js/cdu.js?id=cdys
成都公共,https://www.pantxt.top/f/D1oi3/k-web/ku9/js/cdu.js?id=cdgg
成都少儿,https://www.pantxt.top/f/D1oi3/k-web/ku9/js/cdu.js?id=cdse
成都榕城先锋,https://www.pantxt.top/f/D1oi3/k-web/ku9/js/cdu.js?id=cdrc

🛰️长城国际,#genre#,JS=https://www.pantxt.top/f/1xKFq/iptv.js

中天新闻,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=ztxw
民视无线台,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=mswx
华视,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=hs
TVBS,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=tvbs
大爱电视,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=datv
好消息2台,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=good2
昆仑剧场,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=kljc
长江剧场,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=cjjc
北美焦点新闻台,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=bmjdxw
北美美食播客,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=bmms
北美生活视频,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=bmsh
CCTV-4,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=cctv4
CCTV-5,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=cctv5
CCTV-6,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=cctv6
中国电影频道,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=zgdy
北京卫视,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=bjws
东方卫视,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=dfws
安徽卫视,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=ahws
湖北卫视,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=hubws
湖南卫视,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=hunws
江苏卫视,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=jsws
浙江卫视,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=zjws
海峡卫视,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=hxws
大湾区卫视,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=dwqws
广西卫视,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=gxws
云南卫视,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=ynws
贵州卫视,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=gzws
东方财经,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=dfcj
金鹰卡通,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=jykt
凤凰中文,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=fhzw
凤凰资讯,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=fhzx
凤凰香港,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=fhxg
凤凰美洲,http://A/ku9/js/iptv.js?key=xianxiwsQQ群746405779&id=fhmz

🇹🇼中华电信,#genre#

中天新闻,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=cti_news
非凡新闻,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=unique_business_news
台视新闻,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=ttv_news
民视新闻,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=ftv_news
寰宇新闻,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=global_news
中视新闻,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=ctv_news
TVBS新闻台,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=tvbs_news
东森新闻,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=ettv_news
东森财经,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=ettv_business
东森幼幼,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=yoyo_tv
美亚电影,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=matv
东森洋片,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=ettv_western
龙华洋片,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=lunghua_western
龙祥时代,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=ls_time
纬来电影,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=videoland_movie
纬来体育,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=videoland_sports
纬来综合,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=videoland_ontv
纬来育乐,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=videoland_max
纬来戏剧,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=videoland_gtv
东森综合,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=ettv_metro
东森戏剧,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=ettv_drama
公视台湾台,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=pts2
龙华戏剧,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=lunghua_drama
龙华经典,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=longhua_classic
龙华偶像,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=longhua_idol
天映频道,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=ctv
东森电影,http://154.219.125.7:8088/iptvtw.php?id=ettv_movie&key=xiangxiws2026
华云中文台,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=star-movies-chinese
EYE旅游台,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=eye-tv-travel
EYE戏剧台,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=eye-tv-drama
靖天卡通台,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=golden-cartoon
arirang,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=arirang
博斯运动1,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=sportcast-sport-1
博斯运动2,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=sportcast-sport-2
台湾MTV,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=mtv-live
三立国际,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=sanli-metro
三立都会,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=set-metro
AXN台湾,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=axn-taiwan
HBO,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=hbo
TVBS,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=tvbs
TVBS欢乐,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=tvbs-joy
HBO2,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=hbo-signature-taiwan
中天娱乐,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=cti-entertaiment
中天综合,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=cti-metro
好莱坞电影台,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=hollywood-movies
中天亚洲,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=cti-asia
台视综合,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=ttv-variety
民视,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=ftv
华视,http://154.219.125.7:8088/iptvtw.php?key=xiangxiws2026&id=cts
starplus-hd,http://154.219.125.7:8088/iptvtw.php?id=starplus-hd&from=indian&key=xiangxiws2026
celestial-movies,http://154.219.125.7:8088/iptvtw.php?id=celestial-movies&from=indonesia&key=xiangxiws2026
新加坡8频道,http://154.219.125.7:8088/iptvtw.php?id=channel-8-backup&from=singapore&key=xiangxiws2026
cna-backup1,http://154.219.125.7:8088/iptvtw.php?id=cna-backup1&from=singapore&key=xiangxiws2026
astro欢喜台,http://154.219.125.7:8088/iptvtw.php?id=astro-qj&from=malaysia&key=xiangxiws2026
astro爱奇艺,http://154.219.125.7:8088/iptvtw.php?id=iqiyi&from=malaysia&key=xiangxiws2026
Astro aec,http://154.219.125.7:8088/iptvtw.php?id=aec&from=malaysia&key=xiangxiws2026
Astro欢喜台,http://154.219.125.7:8088/iptvtw.php?id=hua-hee-tai&from=malaysia&key=xiangxiws2026
TVB星河国语,http://154.219.125.7:8088/iptvtw.php?id=xing-he&from=malaysia&key=xiangxiws2026
梦工厂动画台,http://154.219.125.7:8088/iptvtw.php?id=dreamworks&from=malaysia&key=xiangxiws2026
starmaa-movies,http://154.219.125.7:8088/iptvtw.php?id=starmaa-movies-hd&from=indian&key=xiangxiws2026




💥轮播视频,#genre#

电影_星爷,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342412&token=xiangxiweishiIPTV
电影_英叔,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342421&token=xiangxiweishiIPTV
电影_发哥,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342387&token=xiangxiweishiIPTV
电影_成龙,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342386&token=xiangxiweishiIPTV
电影_王晶,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11602058&token=xiangxiweishiIPTV
电影_沈腾,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11601968&token=xiangxiweishiIPTV
电影_黄渤,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352876&token=xiangxiweishiIPTV
电影_强森,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=21059581&token=xiangxiweishiIPTV
电影_漫威,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11602034&token=xiangxiweishiIPTV
电影_宇宙,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342428&token=xiangxiweishiIPTV
电影_怪兽,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=21059577&token=xiangxiweishiIPTV
电影_武侠,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342427&token=xiangxiweishiIPTV
电影_警匪,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352886&token=xiangxiweishiIPTV
电影_罪犯,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352962&token=xiangxiweishiIPTV
电影_枪战,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=21059579&token=xiangxiweishiIPTV
电影_赛车,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11279247&token=xiangxiweishiIPTV
电影_推荐,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11602041&token=xiangxiweishiIPTV
电影_热血,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352934&token=xiangxiweishiIPTV
电影_盗墓,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=21059552&token=xiangxiweishiIPTV
电影_贺岁,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11601971&token=xiangxiweishiIPTV
电影_玄幻,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342414&token=xiangxiweishiIPTV
电影_谍战,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=21059585&token=xiangxiweishiIPTV
电影_喜剧,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352877&token=xiangxiweishiIPTV
电影_港片,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11602043&token=xiangxiweishiIPTV
电影_国产,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352973&token=xiangxiweishiIPTV
电影_周星星,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11336587&token=xiangxiweishiIPTV
电影_李连杰,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342390&token=xiangxiweishiIPTV
电影_洪金宝,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11279251&token=xiangxiweishiIPTV
电影_梁家辉,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342429&token=xiangxiweishiIPTV
电影_许冠英,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11601972&token=xiangxiweishiIPTV
电影_刘德华,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342424&token=xiangxiweishiIPTV
电影_斯坦森,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=21059588&token=xiangxiweishiIPTV
电影_八点档,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=880261&token=xiangxiweishiIPTV
电影_贺岁片,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11601986&token=xiangxiweishiIPTV
电影_功夫片,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352941&token=xiangxiweishiIPTV
电影_黑帮片,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11336719&token=xiangxiweishiIPTV
电影_丧尸片,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=21059578&token=xiangxiweishiIPTV
电影_灾难片,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11602075&token=xiangxiweishiIPTV
电影_谍战片,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=21059587&token=xiangxiweishiIPTV
电影_战争片,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=21059574&token=xiangxiweishiIPTV
电影_犯罪片,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352974&token=xiangxiweishiIPTV
电影_古装片,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11336590&token=xiangxiweishiIPTV
电影_高分动作,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352884&token=xiangxiweishiIPTV
电影_动作电影,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11602077&token=xiangxiweishiIPTV
电影_搞笑喜剧,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342423&token=xiangxiweishiIPTV
电影_喜剧专场,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11602044&token=xiangxiweishiIPTV
电影_欢笑影院,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352894&token=xiangxiweishiIPTV
电影_不挤影院,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352897&token=xiangxiweishiIPTV
电影_国产悬疑,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342395&token=xiangxiweishiIPTV
电影_快意江湖,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342435&token=xiangxiweishiIPTV
电影_黑帮斗争,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342419&token=xiangxiweishiIPTV
电影_古墓系列,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352913&token=xiangxiweishiIPTV
电影_嫣然影厅,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11601977&token=xiangxiweishiIPTV
电影_女神系列,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11336571&token=xiangxiweishiIPTV
电影_经典女神,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352909&token=xiangxiweishiIPTV
电影_许氏三杰,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11602033&token=xiangxiweishiIPTV
电影_经典港片,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352965&token=xiangxiweishiIPTV
电影_镖行天下,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352969&token=xiangxiweishiIPTV
电影_喜乐影院,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=21059580&token=xiangxiweishiIPTV
电影_蘑菇影厅,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11601981&token=xiangxiweishiIPTV
电影_搞笑恐怖,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11601960&token=xiangxiweishiIPTV
电影_死神来了,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352903&token=xiangxiweishiIPTV
电影_怪兽系列,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=21059554&token=xiangxiweishiIPTV
搞笑_陈翔六点半,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11274154&token=xiangxiweishiIPTV
强森,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=21059581&token=xiangxiweishiIPTV
斯坦森,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=21059588&token=xiangxiweishiIPTV
史泰龙,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=23864973&token=xiangxiweishiIPTV
成龙,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342386&token=xiangxiweishiIPTV
黄渤,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352876&token=xiangxiweishiIPTV
沈腾,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11601968&token=xiangxiweishiIPTV
王晶,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11602058&token=xiangxiweishiIPTV
周星驰,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11336587&token=xiangxiweishiIPTV
李连杰,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342390&token=xiangxiweishiIPTV
刘德华,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342424&token=xiangxiweishiIPTV
周润发,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342387&token=xiangxiweishiIPTV
古天乐,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=29982675&token=xiangxiweishiIPTV
甄子丹,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352935&token=xiangxiweishiIPTV
洪金宝,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11279251&token=xiangxiweishiIPTV
功夫,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352941&token=xiangxiweishiIPTV
金庸武侠,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342435&token=xiangxiweishiIPTV
武侠,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342427&token=xiangxiweishiIPTV
玄幻,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342414&token=xiangxiweishiIPTV
国产,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352973&token=xiangxiweishiIPTV
不挤影院,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352897&token=xiangxiweishiIPTV
许氏三杰,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11602033&token=xiangxiweishiIPTV
高分动作,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352884&token=xiangxiweishiIPTV
欢笑影院,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352894&token=xiangxiweishiIPTV
国产悬疑,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342395&token=xiangxiweishiIPTV
黑帮斗争,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342419&token=xiangxiweishiIPTV

埋堆堆,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=29465851&token=xiangxiweishiIPTV
寻秦记,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=29465848&token=xiangxiweishiIPTV
封神榜,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=29465849&token=xiangxiweishiIPTV
繁花,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=21059580&token=xiangxiweishiIPTV
繁花,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=23749083&token=xiangxiweishiIPTV
亮剑,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=30080238&token=xiangxiweishiIPTV
雪豹,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=29580970&token=xiangxiweishiIPTV
庆余年,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352960&token=xiangxiweishiIPTV
永夜星河,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=23734169&token=xiangxiweishiIPTV
陈情令,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=29465862&token=xiangxiweishiIPTV
洗冤录,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=23903130&token=xiangxiweishiIPTV
济公,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=23903123&token=xiangxiweishiIPTV
大时代,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=23865161&token=xiangxiweishiIPTV
柳舟计,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=23860039&token=xiangxiweishiIPTV
大秦赋,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=23903130&token=xiangxiweishiIPTV
创世纪,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=29465852&token=xiangxiweishiIPTV
老三国,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11602081&token=xiangxiweishiIPTV
猫和老鼠,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352879&token=xiangxiweishiIPTV
皮卡丘,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=23749096&token=xiangxiweishiIPTV
喜羊羊,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=23865080&token=xiangxiweishiIPTV
茶啊二中,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11213191&token=xiangxiweishiIPTV
哆啦A梦,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11601963&token=xiangxiweishiIPTV
航海王,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=16913382&token=xiangxiweishiIPTV
七龙珠,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11601966&token=xiangxiweishiIPTV
猫和老鼠,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11352879&token=xiangxiweishiIPTV
中华小当家,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342413&token=xiangxiweishiIPTV
音乐石榴,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=17091681&token=xiangxiweishiIPTV
音乐速递,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=19439762&token=xiangxiweishiIPTV
治愈放松,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=21241811&token=xiangxiweishiIPTV
阅读学习,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=21241813&token=xiangxiweishiIPTV

星河电影1,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=21059615&token=xiangxiweishiIPTV
星河电影2,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342432&token=xiangxiweishiIPTV
星河功夫,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342435&token=xiangxiweishiIPTV
星河高清电影3,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11602031&token=xiangxiweishiIPTV
星河高清电影4,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11602075&token=xiangxiweishiIPTV
星河高清电影5,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342399&token=xiangxiweishiIPTV
星河高清电影7,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11601962&token=xiangxiweishiIPTV
星河高清电影9,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11336571&token=xiangxiweishiIPTV
星河高清电影10,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11601955&token=xiangxiweishiIPTV
星河剧集1,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=23903123&token=xiangxiweishiIPTV
星河剧集2 https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=23863804&token=xiangxiweishiIPTV
星河剧集3,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=23865171&token=xiangxiweishiIPTV
星河剧集4,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11602088&token=xiangxiweishiIPTV
星河剧集5,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11336591&token=xiangxiweishiIPTV
星河剧集6,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342388&token=xiangxiweishiIPTV
星河剧集7,ttp://131.186.40.172:15002/huya/11342398&token=xiangxiweishiIPTV
星河剧集8,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342417&token=xiangxiweishiIPTV
星河剧集9,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342420&token=xiangxiweishiIPTV
星河剧集10,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11342438&token=xiangxiweishiIPTV
星河剧集11,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=11601979&token=xiangxiweishiIPTV
星河剧集12,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=21059567&token=xiangxiweishiIPTV
星河剧集13,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=21059568&token=xiangxiweishiIPTV
星河剧集14,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=21059575&token=xiangxiweishiIPTV
星河剧集15,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=21059605&token=xiangxiweishiIPTV
星河剧集16,https://5266.kstore.space/k-web/ku9/js/ptlunb.js?hy=21059608&token=xiangxiweishiIPTV
